date,title,source,link
2026-03-20 19:38:07,精測(6510)- - 券商分點進出買賣統計｜股市爆料同學會 - cmoney.tw,cmoney.tw,https://www.cmoney.tw/forum/stock/6510?s=broker&agent=8841
2026-03-20 19:40:29,黃水可：精測現在最缺產能， 台灣和北美客戶期待新廠補足缺口 - MSN,MSN,http://www.msn.com/zh-tw/money/topstories/%E9%BB%83%E6%B0%B4%E5%8F%AF-%E7%B2%BE%E6%B8%AC%E7%8F%BE%E5%9C%A8%E6%9C%80%E7%BC%BA%E7%94%A2%E8%83%BD-%E5%8F%B0%E7%81%A3%E5%92%8C%E5%8C%97%E7%BE%8E%E5%AE%A2%E6%88%B6%E6%9C%9F%E5%BE%85%E6%96%B0%E5%BB%A0%E8%A3%9C%E8%B6%B3%E7%BC%BA%E5%8F%A3/ar-AA1Z1Th0?apiversion=v2&domshim=1&noservercache=1&noservertelemetry=1&batchservertelemetry=1&renderwebcomponents=1&wcseo=1
2026-03-20 22:52:12,精測：2026年業績一定創高 桃園三廠動土 2028年投產 - 聯合新聞網,聯合新聞網,https://udn.com/news/story/7253/9393391
2026-03-23 19:00:00,測試介面發光旺矽、精測後市旺- 日報 - 工商時報,工商時報,https://www.ctee.com.tw/news/20260324700297-439901
2026-03-24 03:36:00,低軌衛星降溫倒地！精測翻黑急挫7%領跌、元晶2檔陪摔半根 「這CCL廠」噴漲停救場 - FTNN 新聞網,FTNN 新聞網,https://www.ftnn.com.tw/news/532419
2026-03-24 03:36:00,低軌衛星降溫倒地！精測翻黑急挫7%領跌、元晶2檔陪摔半根 「這CCL廠」噴漲停救場 - ftnn.com.tw,ftnn.com.tw,https://www.ftnn.com.tw/news/532419
2026-03-24 07:36:48,6510 精測 - 為什麼我沒有停損的勇氣🥹🥹🥹 - 股市爆料同學會 - cmoney.tw,cmoney.tw,https://www.cmoney.tw/forum/article/177660553
2026-03-25 05:52:38,精測(6510)- - 券商分點進出買賣統計 - 股市爆料同學會 - CMoney,CMoney,https://www.cmoney.tw/forum/stock/6510?s=broker&agent=9B2A1
2026-03-25 05:52:38,精測(6510)- - 券商分點進出買賣統計 - 股市爆料同學會 - cmoney.tw,cmoney.tw,https://www.cmoney.tw/forum/stock/6510?s=broker&agent=9B2A1
2026-03-25 16:15:23,討論牆 | 盤中速報 - 精測(6510)大跌7.04%，報3170元 - LINE TODAY,LINE TODAY,https://today.line.me/tw/v3/posts/list/article/PG3r6g0
2026-03-25 16:26:43,精測(6510)-第一金-安和 - 券商分點進出買賣統計 - 股市爆料同學會 - CMoney,CMoney,https://www.cmoney.tw/forum/stock/6510?s=broker&agent=538J1
2026-03-25 16:26:43,精測(6510)-第一金-安和 - 券商分點進出買賣統計 - 股市爆料同學會 - cmoney.tw,cmoney.tw,https://www.cmoney.tw/forum/stock/6510?s=broker&agent=538J1
2026-03-26 05:01:00,精測3月營收估回升 Q1獲利看俏 - 科技脈動 - 新聞 - MoneyDJ理財網,MoneyDJ理財網,https://www.moneydj.com/kmdj/news/newsviewer.aspx?a=24885c0b-0048-4c24-908a-17d46be1684a&c=MB070100
2026-03-26 05:01:00,精測3月營收估回升Q1獲利看俏- 新聞 - MoneyDJ理財網,MoneyDJ理財網,https://www.moneydj.com/kmdj/news/newsviewer.aspx?a=24885c0b-0048-4c24-908a-17d46be1684a
2026-03-26 07:02:10,精測3月營收估回升 Q1獲利看俏 - 台視全球資訊網,台視全球資訊網,https://www.ttv.com.tw/finance/view/?i=03202626130110FDE663FD1E48A6A7EA4479E01CCAB1D898&from=587
2026-03-27 04:46:38,【12:46 即時新聞】精測(6510)股價走強逾4%，外資連三日偏多加持＋短線止穩嘗試扭轉技術空方氣氛 - CMoney投資網誌,CMoney投資網誌,https://cmnews.com.tw/article/cmoneyairesearcher-f116faaf-2997-11f1-ac93-e0091a4fa812
2026-03-27 04:46:38,【12:46 即時新聞】精測(6510)股價走強逾4%，外資連三日偏多加持＋短線止穩嘗試扭轉技術空方氣氛 - cmnews.com.tw,cmnews.com.tw,https://news.google.com/rss/articles/CBMijgFBVV95cUxQWXphbFRxYmFDQUNCdUU0Tk9XNDlPTGdMQ0VQOTdEcDlxZDZ1eGdTdWh4a1RuUVN0eUdIWFgwSUFsbUVZUXFKdUtEa281MGlXSFM0VGFhb0kyLTFScng2WFBGU1NJbUVXaHVjUXRscm5FNFg1blUzcjJVYm9hei1PakhVa05hbW5sU2JabnVR?oc=5
2026-03-27 06:59:57,精測(6510)-華南永昌-世貿 - 券商分點進出買賣統計 - 股市爆料同學會 - CMoney,CMoney,https://www.cmoney.tw/forum/stock/6510?s=broker&agent=9334
2026-03-27 06:59:57,精測(6510)-華南永昌-世貿 - 券商分點進出買賣統計 - 股市爆料同學會 - cmoney.tw,cmoney.tw,https://www.cmoney.tw/forum/stock/6510?s=broker&agent=9334
2026-03-30 04:03:28,【12:01 即時新聞】精測(6510)股價上漲3.55%報3355，AI測試介面板成長題材帶動高價位買盤迴流＋短線籌碼偏空下的技術性反彈確認力道 - CMoney投資網誌,CMoney投資網誌,https://cmnews.com.tw/article/cmoneyairesearcher-68612cb2-2bed-11f1-92b5-304fdb52d9ac
2026-03-30 04:03:31,【12:01 即時新聞】精測(6510)股價上漲3.55%報3355，AI測試介面板成長題材帶動高價位買盤迴流＋短線籌碼偏空下的技術性反彈確認力道 - CMoney,CMoney,https://www.cmoney.tw/notes/note-detail.aspx?nid=1156796
2026-03-30 16:09:14,精測(6510)- - 券商分點進出買賣統計 - 股市爆料同學會 - CMoney,CMoney,https://www.cmoney.tw/forum/stock/6510?s=broker&agent=538J1
2026-03-30 16:50:35,台化、精測 認購搶鏡 | 權證特區 | 證券 - 經濟日報,經濟日報,https://money.udn.com/money/story/5739/9412434
2026-04-01 04:26:18,【12:20 即時新聞】精測(6510)股價大漲逾9%至3365元，AI高階測試介面需求加持＋短線跌深反彈量價結構轉強待確認 - CMoney投資網誌,CMoney投資網誌,https://cmnews.com.tw/article/cmoneyairesearcher-ee28bcf4-2d82-11f1-85fc-3c70d8d3b2d5
2026-04-01 04:26:18,【12:20 即時新聞】精測(6510)股價大漲逾9%至3365元，AI高階測試介面需求加持＋短線跌深反彈量價結構轉強待確認 - cmnews.com.tw,cmnews.com.tw,https://cmnews.com.tw/article/cmoneyairesearcher-ee28bcf4-2d82-11f1-85fc-3c70d8d3b2d5?utm_source=forum_article&utm_medium=article_link
2026-04-01 11:28:57,6510 精測- 探針三雄任一檔不能再追了，早已買超太多短線已超熱，看看穎崴… - 股市爆料同學會 - CMoney,CMoney,https://www.cmoney.tw/forum/article/177789593
2026-04-01 11:28:57,6510 精測- 探針三雄任一檔不能再追了，早已買超太多短線已超熱，看看穎崴… - 股市爆料同學會 - cmoney.tw,cmoney.tw,https://www.cmoney.tw/forum/article/177789593
2026-04-01 13:53:52,討論牆 | 盤中速報 - 精測(6510)股價殺至跌停，跌停價2990.0元，成交660張 - LINE TODAY,LINE TODAY,https://today.line.me/tw/v3/posts/list/article/pekaPyq
2026-04-01 19:00:00,旺矽、精測營運樂觀- 日報 - 工商時報,工商時報,https://www.ctee.com.tw/news/20260402700286-439901
2026-04-01 20:10:00,旺矽、精測 營運樂觀 - chinatimes.com,chinatimes.com,https://www.chinatimes.com/newspapers/20260402000416-260206
2026-04-01 20:10:00,旺矽、精測 營運樂觀 - 中時新聞網,中時新聞網,https://www.chinatimes.com/newspapers/20260402000416-260206
2026-04-01 23:39:54,討論牆 | 盤中速報 - 精測(6510)大跌7.08%，報3085元 - LINE TODAY,LINE TODAY,https://today.line.me/tw/v3/posts/list/article/BEV1ly2
2026-04-02 07:44:00,中華精測遭探針卡大廠告侵權！判賠3165萬元 已提上訴捍衛權益 - news.nextapple.com,news.nextapple.com,https://news.nextapple.com/finance/20260402/34C08615ADD1677B6053B266EFAD2B76
2026-04-02 07:44:00,中華精測遭控侵權中間判決出爐！遭求償3165萬元 對營運尚無重大影響 - news.nextapple.com,news.nextapple.com,https://news.nextapple.com/finance/20260402/34C08615ADD1677B6053B266EFAD2B76
2026-04-02 07:44:00,中華精測遭控侵權中間判決出爐！遭求償3165萬元 對營運尚無重大影響 - 壹蘋新聞網,壹蘋新聞網,https://news.nextapple.com/finance/20260402/34C08615ADD1677B6053B266EFAD2B76
2026-04-02 07:57:00,《半導體》精測涉專利侵權案 一審中間判決出爐 - ww2.money-link.com.tw,ww2.money-link.com.tw,https://ww2.money-link.com.tw/realtimenews/NewsContent.aspx?SN=6128270001&PU=1002
2026-04-02 07:57:00,《半導體》精測涉專利侵權案 一審中間判決出爐 - 富聯網,富聯網,https://ww2.money-link.com.tw/realtimenews/NewsContent.aspx?SN=6128270001&PU=1002
2026-04-02 12:06:51,【營收快訊】精測(6510)公告03月營收 - CMoney,CMoney,https://www.cmoney.tw/forum/article/177896428
2026-04-02 12:06:51,【營收快訊】精測(6510)公告03月營收 - cmoney.tw,cmoney.tw,https://www.cmoney.tw/forum/article/177896428
2026-04-07 13:31:15,精測(6510)- - 券商分點進出買賣統計 - 股市爆料同學會 - CMoney,CMoney,https://www.cmoney.tw/forum/stock/6510?s=broker&agent=700M
2026-04-07 13:31:15,精測(6510)- - 券商分點進出買賣統計 - 股市爆料同學會 - cmoney.tw,cmoney.tw,https://www.cmoney.tw/forum/stock/6510?s=broker&agent=700M
2026-04-07 16:14:09,精測(6510)- - 券商分點進出買賣統計 - 股市爆料同學會 - CMoney,CMoney,https://www.cmoney.tw/forum/stock/6510?s=broker&agent=611A
2026-04-07 16:14:09,精測(6510)- - 券商分點進出買賣統計 - 股市爆料同學會 - cmoney.tw,cmoney.tw,https://news.google.com/rss/articles/CBMiakFVX3lxTE5DTjVFb09vUlpva2QwOG51ZU55cm9HcDhDa0t1NTVaRFgtOFB2aHFUejdEeTlrWklWc3hCWjY5QjRYRnlQTkRpS01reDhEWHlfZHBrTUtFSnFRQ01PVm5DSllmV1pFS2RvbFE?oc=5
2026-04-07 20:10:00,晶豪科、精測 首季績昂 - chinatimes.com,chinatimes.com,https://www.chinatimes.com/newspapers/20260408000373-260206
2026-04-07 20:10:00,晶豪科、精測 首季績昂 - 中時新聞網,中時新聞網,https://www.chinatimes.com/newspapers/20260408000373-260206
2026-04-08 09:00:00,穎崴、旺矽、精測、雍智產能利用率高 啟動擴產 - 經濟日報,經濟日報,https://news.google.com/rss/articles/CBMiWkFVX3lxTE1hVFFNTmMtM0NQcWFJWDRnWUQzSnF6RTQ0aU1jUEQxR1RqMFFUNS1YNTRYbE4tNmROTkJ2WnpKM0plRXpYU0YwSkpoMHFRUjl1bktXcEh3Sy1VQdIBX0FVX3lxTE5jSnpTRnpZVVlxdzBXRi1xZ3NZdE1HNm54VFE3MkVwMHd0aFExNzdINk93eG9FTjVEeEZRRUZsVm9wUUp0SDFtbG9tTW5aZ0dLaFJ6dy1rNkxHc1J0U29j?oc=5
2026-04-08 17:06:18,旺矽、精測 認購火熱 | 權證特區 | 證券 - 經濟日報,經濟日報,https://news.google.com/rss/articles/CBMiWkFVX3lxTE9NUk52Y3liMHFMS050OU5acGdDUHMyRFpneG1PaF8tQkxNc3lrRDVTVUgtajhZNWNLcnE0MklDVkdXcVA4VDR2SExFbG8zalRGNnkyZURWNjRwUQ?oc=5
2026-04-08 17:25:36,精測(6510)-元富-松德 - 券商分點進出買賣統計 - 股市爆料同學會 - CMoney,CMoney,https://news.google.com/rss/articles/CBMia0FVX3lxTE5rb0R3R0FFc3ZHRzhycWdob2xCRGhERkdEUE5jT1FKcFY4QVJvdVJCNnlLY2FLbjJiUFlUZzlIZ01Gei11b1J2S3JXcFNDcmR6ZWktMmdUMmVTNmxWZE5BZ3d0YzFRMFFuNFE4?oc=5
2026-04-08 17:25:36,精測(6510)-元富-松德 - 券商分點進出買賣統計 - 股市爆料同學會 - 理財寶,理財寶,https://news.google.com/rss/articles/CBMia0FVX3lxTE5rb0R3R0FFc3ZHRzhycWdob2xCRGhERkdEUE5jT1FKcFY4QVJvdVJCNnlLY2FLbjJiUFlUZzlIZ01Gei11b1J2S3JXcFNDcmR6ZWktMmdUMmVTNmxWZE5BZ3d0YzFRMFFuNFE4?oc=5
2026-04-08 21:42:52,6510 精測- 旺矽、精測認購火熱- 股市爆料同學會 - CMoney,CMoney,https://www.cmoney.tw/forum/article/177990664
2026-04-09 03:00:00,AI訂單爆發！旺矽、穎崴、中華精測Q1營收同創高 測試介面需求升溫 - news.nextapple.com,news.nextapple.com,https://news.nextapple.com/local/20260409/173138DCFBFAFA1AB67CBA9BD4AFAB62
2026-04-09 03:00:00,AI訂單爆發！旺矽、穎崴、中華精測Q1營收同創高 測試介面需求升溫 - 壹蘋新聞網,壹蘋新聞網,https://news.nextapple.com/local/20260409/173138DCFBFAFA1AB67CBA9BD4AFAB62
2026-04-10 09:00:00,穎崴、旺矽、精測、雍智產能利用率高 啟動擴產 - 經濟日報,經濟日報,https://money.udn.com/money/story/5612/9422792
2026-04-15 05:05:01,【13:04 即時新聞】精測(6510)股價勁揚近7%，受惠AI測試介面訂單與月營收創高＋短線跌深反彈吸引買盤回補 - CMoney投資網誌,CMoney投資網誌,https://cmnews.com.tw/article/cmoneyairesearcher-a8886f2a-3888-11f1-aad1-7471630dc896
2026-04-15 07:29:33,精測(6510)- - 券商分點進出買賣統計 - 股市爆料同學會 - CMoney,CMoney,https://news.google.com/rss/articles/CBMia0FVX3lxTE5KS05MVjEzMG4tRW1zYzhzZjBDNWJzMVZiYTRuTDRLNkV2c2JCMXBna0VreHpHQnNoMExiS1F6Tk43N0pOdTNpcFNlMTZLZFZCQk5TX1IzZDl4bkxsMGZCV05mV2hTaUdsbGw0?oc=5
2026-04-15 08:35:00,個股：精測(6510)4/29召開線上法說會 - 富聯網,富聯網,https://news.google.com/rss/articles/CBMiiAFBVV95cUxOQ2hvcnoxbU9hbDZpWG1Gc19PV1pJVEtQMEFndVc4OFN2OXNXMzBTUmtzWURMLVp4LThuMkZTMy1SSFFmbWtWbFNSemM4SUhTWThJeDFLdkd2NGk4UE1HOWhzeHJVSjF6MWJ2Q2oxYzJ5eTBGOXN4bDdQc2FtWHFUd1poNEJ1Q2cx?oc=5
2026-04-16 10:15:04,6510 精測- 技術指標- 股市爆料同學會 - CMoney,CMoney,https://www.cmoney.tw/forum/article/178214983
2026-04-16 19:53:13,精測(6510)- - 券商分點進出買賣統計 - 股市爆料同學會 - CMoney,CMoney,https://www.cmoney.tw/forum/stock/6510?s=broker&agent=920D
2026-04-17 00:08:00,《半導體》注意股：精測 近5日漲7.49% - 富聯網,富聯網,https://ww2.money-link.com.tw/RealTimeNews/NewsContent.aspx?SN=6144421001&PU=0010
2026-04-17 20:20:09,討論牆 | 盤中速報 - 精測(6510)大漲8.18%，報3900元 - LINE TODAY,LINE TODAY,https://today.line.me/tw/v3/posts/list/article/8nXWj5E
2026-04-21 04:09:27,精測攻高頻寬/大功率測試載板，訂單能見度提升 - 台視全球資訊網,台視全球資訊網,https://www.ttv.com.tw/finance/view/default.asp?i=042026211014A5C17F56476749C08E330DD8918C934BFECE&from=588
2026-04-21 04:18:45,精測攻高頻寬/大功率測試載板，訂單能見度提升 - 台視全球資訊網,台視全球資訊網,https://www.ttv.com.tw/finance/view/042026211014A5C17F56476749C08E330DD8918C934BFECE/587
2026-04-21 04:22:57,精測攻高頻寬/大功率測試載板，訂單能見度提升 - 台視全球資訊網,台視全球資訊網,https://www.ttv.com.tw/finance/view/042026211014A5C17F56476749C08E330DD8918C934BFECE/587
2026-04-21 09:35:00,低軌衛星衝天際！「射頻天線廠」同聯發科攻頂、精測噴天價穩盤 台揚熄火下殺7%最慘 - FTNN 新聞,FTNN 新聞,https://www.ftnn.com.tw/news/539591
2026-04-21 09:35:00,低軌衛星衝天際！「射頻天線廠」同聯發科攻頂、精測噴天價穩盤 台揚熄火下殺7%最慘 - FTNN 新聞網,FTNN 新聞網,https://www.ftnn.com.tw/news/539591
2026-04-22 01:10:00,【數報】盤中快報:6510(精測)股價急拉至4365.00元，拉抬幅度達到5.18%。 - 富聯網,富聯網,https://ww2.money-link.com.tw/RealtimeNews/NewsContent.aspx?sn=215940030&pu=News_0046
2026-04-22 18:20:10,6510 精測- 大部分的人都關注上漲，很容易就看不到風險。 ～ 卡拉曼- 股市爆料同學會 - CMoney,CMoney,https://www.cmoney.tw/forum/article/178390901
2026-04-22 23:31:00,6510 精測- 00982A 今天只加碼兩檔， 但這兩筆，方向超明確。 - 股市爆料同學會 - CMoney,CMoney,https://www.cmoney.tw/forum/article/178391983
2026-04-23 02:48:44,精測(6510)-台新-台北 - 券商分點進出買賣統計 - 股市爆料同學會 - CMoney,CMoney,https://www.cmoney.tw/forum/stock/6510?s=broker&agent=9B20
2026-04-23 02:48:44,精測(6510)-台新-台北 - 券商分點進出買賣統計 - 股市爆料同學會 - 理財寶,理財寶,https://www.cmoney.tw/forum/stock/6510?s=broker&agent=9B20
2026-04-23 05:04:00,盤中速報 - 精測(6510)大跌7.5%，報3885元 - TradingView,TradingView,https://news.google.com/rss/articles/CBMiZkFVX3lxTE5wZ3FPZVZzckdfSUM3QU8tMGVzaUIyeW9odWR6bkVKc25lb0pfcXhRLW5VOW5jVkVTSkVVQ0JieG5DQ0M4cy11VlA5UlJKbGMxaHB5OGNWRXE1LWxOck5ZRlg4NWpKUQ?oc=5
2026-04-23 05:04:38,盤中速報 - 精測(6510)大跌7.5%，報3885元 - TradingView,TradingView,https://news.google.com/rss/articles/CBMiZEFVX3lxTE1FbExZR0pndUU3Wk1WTXg1N2RfclZCUnBTN1V1Z2pia3BzbENMYVBidUlIbjY2SWFheTgyS2F3X2JOSktfRVZlMVVaXzhrdzgzcF9kazNXY3lqYkZ4Y3VOejByeTQ?oc=5
2026-04-23 07:44:31,精測(6510)-國泰-板橋 - 券商分點進出買賣統計 - 股市爆料同學會 - 理財寶,理財寶,https://www.cmoney.tw/forum/stock/6510?s=broker&agent=888K
2026-04-23 09:01:32,討論牆 | 盤中速報 - 精測(6510)大漲7.09%，報4080元 - LINE TODAY,LINE TODAY,https://today.line.me/tw/v3/posts/list/article/9m6LE7R
2026-04-23 09:10:00,Factset 最新調查：精測(6510-TW)EPS預估上修至66.5元，預估目標價為4500元｜新聞快訊｜豐雲學堂 - sinotrade.com.tw,sinotrade.com.tw,https://www.sinotrade.com.tw/richclub/news/69eaba53a2aa8bdc31e034c6
2026-04-23 10:50:08,"【04/23券商評等報告彙整】精測(6510) 今日僅1家券商發布績效評等報告，評價為看多，目標價為5,665元。 - CMoney投資網誌",CMoney投資網誌,https://cmnews.com.tw/article/cmoneyaicurator-31dce552-3f02-11f1-bf7f-1b4359b5f845
2026-04-23 14:51:00,討論牆 | 盤中速報 - 精測(6510)大漲7.06%，報4395元 - LINE TODAY,LINE TODAY,https://today.line.me/tw/v3/posts/list/article/qozLqLm
2026-04-23 16:14:21,精測(6510)- - 券商分點進出買賣統計 - 股市爆料同學會 - CMoney,CMoney,https://www.cmoney.tw/forum/stock/6510?s=broker&agent=700I
2026-04-24 00:13:01,6510 精測 - 這隻繼續買安心 - 股市爆料同學會 - CMoney,CMoney,https://www.cmoney.tw/forum/article/178431198
2026-04-24 00:13:01,6510 精測 - 這隻繼續買安心 - 股市爆料同學會 - 理財寶,理財寶,https://www.cmoney.tw/forum/article/178431198
2026-04-27 04:12:07,焦點股：AI與AP測試需求強勁，精測1月營收雙增，早盤股價強漲逾4% - MSN,MSN,https://www.msn.com/zh-tw/money/topstories/%E7%84%A6%E9%BB%9E%E8%82%A1-ai%E8%88%87ap%E6%B8%AC%E8%A9%A6%E9%9C%80%E6%B1%82%E5%BC%B7%E5%8B%81-%E7%B2%BE%E6%B8%AC1%E6%9C%88%E7%87%9F%E6%94%B6%E9%9B%99%E5%A2%9E-%E6%97%A9%E7%9B%A4%E8%82%A1%E5%83%B9%E5%BC%B7%E6%BC%B2%E9%80%BE4/ar-AA1VC2MN?apiversion=v2&domshim=1&noservercache=1&noservertelemetry=1&batchservertelemetry=1&renderwebcomponents=1&wcseo=1&bundles=feat-es2020-c
2026-04-27 19:10:00,精測Q1賺超過1個股本 每股獲利10.43元創新高 - 自由時報,自由時報,https://stock.ltn.com.tw/article/xpzfr6ukeaab
2026-04-28 00:30:00,《半導體》注意股：精測 近5日跌6.30% - 富聯網,富聯網,https://ww2.money-link.com.tw/realtimenews/NewsContent.aspx?SN=6155216001&PU=1002
2026-04-28 00:35:00,【數報】注意股:精測(6510)因近日價差過大，今(04/28)日列為注意股 - 富聯網,富聯網,https://ww2.money-link.com.tw/RealtimeNews/NewsContent.aspx?SN=217146030&PU=0011
2026-04-28 02:21:08,6510 精測- 精測第1季賺逾一股本-股市爆料同學會 - CMoney,CMoney,https://www.cmoney.tw/forum/article/178515850
2026-04-28 07:55:00,財報：精測(6510)115年第一季歸屬母公司淨利3億4188萬元，EPS 10.43元 - 富聯網,富聯網,https://ww2.money-link.com.tw/realtimenews/NewsContent.aspx?SN=2356716002&PU=1002
2026-04-28 09:12:00,《半導體》精測Q1每股盈餘10.43元 新建三廠預算追加4.994億元 - 富聯網,富聯網,https://ww2.money-link.com.tw/realtimenews/NewsContent.aspx?SN=6155957001&PU=1002
2026-04-28 09:19:23,精測Q1大賺超過1股本 追加新廠工程預算 - news.cnyes.com,news.cnyes.com,https://news.cnyes.com/news/id/6435269
2026-04-28 09:20:03,【26Q1財報公告】精測(6510) Q1 營收13.5739億元，創歷史新高，季增 13.51％、年成長 17.79％ - CMoney,CMoney,https://www.cmoney.tw/notes/note-detail.aspx?nid=1176414
2026-04-28 09:33:00,中華精測2026Q1賺逾一個股本 董事會通過追加新建三廠工程預算至新台幣25.06億元 - 鏡新聞,鏡新聞,https://www.mnews.tw/external/mirrordaily58020
2026-04-28 09:37:52,中華精測財報／首季三大指標創高、三廠投資加碼 HPC 訂單強勁 - 聯合新聞網,聯合新聞網,https://udn.com/news/story/7254/9469780?from=udn-relatednews_ch2
2026-04-28 09:50:00,中華精測首季EPS達10.43元創單季新高- 產業 - 工商時報,工商時報,https://www.ctee.com.tw/news/20260428701702-430502
2026-04-28 10:10:17,精測Q1賺超過1個股本 每股獲利10.43元創新高 - 自由財經,自由財經,https://news.google.com/rss/articles/CBMiX0FVX3lxTFB0NzBwTF9ha1BlSHNIY1VGSTRPcXBqX0R1R3M0aVVBSGhockJLQlRpRkU5cWhodjZ1T2l0WlAyNlk4a3VabWY5enViTVdjN3pSZWVCYk1DWFJqVThoOVhz0gFkQVVfeXFMT203aGJYTXRqcVNyc0U0N3djZ2JRZU5zV3I5WC1WbnF3Z3U5S2xfbGVZYTF4OU9YdHB4WnV4YTJHbDMtdHZJd1lZSFFGanhnQnRYRzB4MkdTdVg1QVlGdHBzWTRsbQ?oc=5
2026-04-28 11:27:00,精測Q1大賺1股本！每股盈餘10.43元創新高 - 鏡週刊Mirror Media,鏡週刊Mirror Media,https://www.mirrormedia.mg/external/amp/setn_1829425
2026-04-28 11:32:02,中華精測Q1大賺1股本！每股盈餘10.43元創新高 HPC訂單強勁3廠加碼投資 - 三立新聞網SETN.com,三立新聞網SETN.com,https://news.google.com/rss/articles/CBMiS0FVX3lxTE5DUFNCYk9jMVpISm9UWGhsT2JVUjhxbXVLY2U4ekR6bHdwTy1XTWJOcFlGNmM2NjZxUGVVSTU4YnB0elhtUHlKcWJ4TQ?oc=5
2026-04-28 12:05:06,【即時新聞】精測最新財報公布，首季獲利3.42億元年增54.6%創歷史新高 - CMoney投資網誌,CMoney投資網誌,https://news.google.com/rss/articles/CBMikAFBVV95cUxPU0h2eVlMbGRuYU1iS2V5cGJmRUpVSGt1TThuZUJiU3d5UWtiVkZrdkMzQVAwQ1pDTDlVNWY3VFdvZ29VT1pxb083X3o1YWVYbDFsUUNZamloVHNYdFNJTEFiT25BVEhmOE1kbHJuNVpQckZhTXZ3eXh3REpLcktpZnZweDV2N1dfNXlHZ3pPQ1Y?oc=5
2026-04-28 13:10:00,Factset 最新調查：精測(6510-TW)EPS預估上修至66.85元，預估目標價為4550元｜新聞快訊｜豐雲學堂 - sinotrade.com.tw,sinotrade.com.tw,https://www.sinotrade.com.tw/richclub/news/69f18952a1ae92e74c674865
2026-04-28 15:08:59,精測首季每股賺逾一個股本 達10.43元 創單季新高 年增54.6% - 聯合新聞網,聯合新聞網,https://news.google.com/rss/articles/CBMiUEFVX3lxTFBnZVJQY200WEstbVZFSWtPTGVWT1NqYzR1VmJ6ZnhCb0RXT3JPdDBYMk5zenBCS0tIdnV4SVFRQ3J4UnJZYUYwRHo0cDNRSnNf0gFWQVVfeXFMUEJwUm1HNE9JN2pDSS1RWFdHQTFGb2Y0aThaR2NSMDgtdXJrRWNkbnlNbjUtYzNZUm9HS1pDOWJhd3VIb3VJZThXWHFDWlVaeHBPYXJjMVE?oc=5
2026-04-28 15:38:59,精測第1季賺逾一股本 - 經濟日報,經濟日報,https://news.google.com/rss/articles/CBMiW0FVX3lxTE5yeUtFV2hjMU5Pc18yTnIwb0t3TXNSOXNvSWJUXzZ2TC1xLWY5U3N1QXBjNjN1bUhrVWFxeXl6Nmt1Wlk0M1dUM1YzNVZBOF9FM29waTE1a29NX3PSAWBBVV95cUxNekJxUEZ6NzNna2xLbXIwNGJQT2tjZUtXNC1tUmpKV05SRURUeHg0SVJOYmt4LU1KYlZac1ZkbUUwTW5JakhaU280QzVWczFxVGJSQ2VqdkZIYWpwaGJlTjM?oc=5
2026-04-28 15:38:59,精測第1季賺逾一股本 - 聯合新聞網,聯合新聞網,https://udn.com/news/story/7254/9470058
2026-04-28 19:27:23,6510 精測- 8月底產能拚倍增TPU專案下半年啟動-股市爆料同學會 - CMoney,CMoney,https://www.cmoney.tw/forum/article/178538924
2026-04-28 20:00:36,中華精測2026Q1賺逾一個股本　董事會通過追加新建三廠工程預算至新台幣25.06億元 - 鏡週刊Mirror Media,鏡週刊Mirror Media,https://www.mirrormedia.mg/external/amp/mirrordaily_58020
2026-04-28 21:42:39,精測第1季賺逾一股本 - 聯合新聞網,聯合新聞網,https://udn.com/news/story/7253/9470058
2026-04-28 22:14:02,【即時新聞】精測首季稅後純益3.42億元年增54.6%，EPS達10.43元創新高 - CMoney投資網誌,CMoney投資網誌,https://cmnews.com.tw/article/newsyoudeservetoknow-905590ac-434f-11f1-b4f4-05ca9dd26104
2026-04-28 23:03:59,精測第1季賺逾一股本 - 聯合新聞網,聯合新聞網,https://udn.com/news/story/7254/9470058?from=udn-catelistnews_ch2
2026-04-28 23:25:00,中華精測第一季每股盈餘10.43元創歷史新高 新廠建設預算提高到40億元 - 信傳媒,信傳媒,https://www.cmmedia.com.tw/home/articles/60631
2026-04-28 23:37:00,【數報】財報特報:精測(6510)115年第1季營收、獲利創歷年同期新高 - 富聯網,富聯網,https://ww2.money-link.com.tw/realtimenews/NewsContent.aspx?SN=217291030&PU=0011
2026-04-28 23:49:00,《半導體》精測Q1淡季逆強 賺逾1股本創新高 - 富聯網,富聯網,https://ww2.money-link.com.tw/realtimenews/NewsContent.aspx?SN=6156232001&PU=1002
2026-04-29 00:15:25,6510 精測- 精測法說會解析影片-股市爆料同學會 - CMoney,CMoney,https://www.cmoney.tw/forum/article/178544678
2026-04-29 00:32:49,中華精測第一季每股盈餘10.43元創歷史新高 新廠建設預算提高到40億元| 信傳媒 - LINE TODAY,LINE TODAY,https://today.line.me/tw/v3/article/9m63D8m
2026-04-29 02:02:48,精測首季EPS 10.43元創高；通過新廠預算追加計畫 - 台視全球資訊網,台視全球資訊網,https://www.ttv.com.tw/finance/view/04202629081616B7873FB1524BEFBC9E4EB499705773AB9A/588
2026-04-29 02:12:02,6510 精測- 精測成長動能看到2027年-股市爆料同學會 - CMoney,CMoney,https://www.cmoney.tw/forum/article/178546009
